timestamp,latency_ms
1747578165226,760
1747578165277,1527
1747578165328,1476
1747578165379,1424
1747578165430,556
1747578165480,2188
1747578165530,3047
1747578165582,2080
1747578165633,2029
1747578165684,1986
1747578165734,1928
1747578165785,1877
1747578165837,2731
1747578165888,1776
1747578165939,2629
1747578165989,2580
1747578166040,2528
1747578166092,2476
1747578166143,2426
1747578166194,3233
1747578166245,2332
1747578166295,3136
1747578166347,3084
1747578166398,3033
1747578166448,2980
1747578166500,2931
1747578166550,2025
1747578166601,2827
1747578166652,2769
1747578166704,2727
1747578166755,2672
1747578166805,1763
1747578166856,3474
1747578166906,4245
1747578166958,4193
1747578167009,3320
1747578167060,3279
1747578167110,3219
1747578167161,3168
1747578167213,3116
1747578167263,3898
1747578167314,3015
1747578167366,3785
1747578167417,3734
1747578167468,2861
1747578167519,2822
1747578167570,3581
1747578167621,3530
1747578167672,2657
1747578167724,4039
1747578167774,3986
1747578167825,3938
1747578167877,3275
1747578167929,3831
1747578167980,3783
1747578168030,3733
1747578168082,3681
1747578168133,3627
1747578168184,2968
1747578168234,2918
1747578168286,3477
1747578168337,4354
1747578168388,3375
1747578168438,4253
1747578168490,4201
1747578168541,4151
1747578168593,4105
1747578168644,4049
1747578168694,5836
1747578168746,4849
1747578168797,4798
1747578168848,4747
1747578168898,4702
1747578168950,4645
1747578169001,4594
1747578169052,3639
1747578169103,4492
1747578169153,3538
1747578169204,4391
1747578169256,3435
1747578169307,4293
1747578169358,4237
1747578169409,3282
1747578169460,6029
1747578169511,5019
1747578169561,5928
1747578169612,4917
1747578169663,5826
1747578169713,5776
1747578169765,4765
1747578169816,4714
1747578169867,4663
1747578169920,4610
1747578169971,5519
1747578170021,4509
1747578170073,5416
1747578170124,4406
1747578170174,5323
1747578170226,5263
1747578170277,5220
1747578170328,4201
1747578170379,5110
1747578170429,6009
1747578170480,6905
1747578170531,6855
1747578170583,6803
1747578170633,5811
1747578170684,6701
1747578170735,5703
1747578170787,6598
1747578170837,5607
1747578170889,5549
1747578170940,5498
1747578170991,5447
1747578171041,5397
1747578171093,5344
1747578171144,5293
1747578171195,7149
1747578171246,7101
1747578171297,6089
1747578171348,6038
1747578171399,6947
1747578171450,5936
1747578171501,6843
1747578171552,6794
1747578171602,6742
1747578171654,5732
1747578171705,6640
1747578171755,5630
1747578171807,6537
1747578171858,7476
1747578171909,7423
1747578171960,7374
1747578172011,7321
1747578172062,7270
1747578172113,7219
1747578172163,7997
1747578172213,7119
1747578172264,7068
1747578172316,7844
1747578172366,6966
1747578172417,7742
1747578172468,5876
1747578172520,7644
1747578172570,7594
1747578172622,6712
1747578172673,5671
1747578172723,9453
1747578172774,8407
1747578172825,7338
1747578172876,8305
1747578172927,8254
1747578172978,7186
1747578173029,7135
1747578173080,7080
1747578173130,8052
1747578173182,8000
1747578173233,7948
1747578173284,6879
1747578173335,8838
1747578173386,7795
1747578173437,7744
1747578173487,7694
1747578173539,8636
1747578173589,7604
1747578173640,9486
1747578173690,9427
1747578173742,8431
1747578173793,9331
1747578173844,8329
1747578173895,8280
1747578173946,8227
1747578173997,9122
1747578174047,9076
1747578174098,9029
1747578174149,8968
1747578174201,7970
1747578174252,8871
1747578174303,9813
1747578174353,8764
1747578174404,7772
1747578174456,8660
1747578174507,7664
1747578174559,9557
1747578174610,10395
1747578174661,9449
1747578174712,10290
1747578174763,10235
1747578174813,9297
1747578174865,9245
1747578174916,9194
1747578174967,9143
1747578175017,9094
1747578175069,9929
1747578175120,9885
1747578175171,9827
1747578175222,9776
1747578175273,9724
1747578175324,8791
1747578175375,8734
1747578175426,9584
1747578175477,9531
1747578175527,11428
1747578175578,10446
